,fips,year,MeanLifeExpectency,Estimated
1422,28119,2015,70.69461364,71.95893915921165
1423,28121,2015,78.32605705,75.83975218728769
1424,28123,2015,73.93999824,74.03028935042427
1425,28125,2015,72.718404,72.85673812219176
1426,28127,2015,73.87568399,73.97928942155882
1427,28129,2015,74.79012134,74.04435869205976
1428,28131,2015,73.99279072,74.5709557989752
1429,28133,2015,70.94467006,72.20279569579395
1430,28135,2015,73.13681493,72.52038244559093
1431,28137,2015,74.58535734,74.09236703302304
1432,28139,2015,73.47323938,74.07728588336099
1433,28141,2015,72.9714622,73.91633933902197
1434,28143,2015,70.90179675,72.72679031962923
1435,28145,2015,75.59444298,75.139058725039
1436,28147,2015,73.47952365,73.29959234318453
1437,28149,2015,73.80088351,73.43051492592055
1438,28151,2015,71.043515,72.62926452074282
1439,28153,2015,74.40847794,74.14609580568175
1440,28155,2015,72.93082413,73.88530818236842
1441,28157,2015,72.06783725,73.58286649407022
1442,28159,2015,74.33727952,74.31985324967305
1443,28161,2015,72.73242361,73.30178297703719
1444,28163,2015,73.65737304,73.62271696251388
1445,29001,2015,77.87167734,77.37505912053783
1446,29003,2015,78.97871304,78.51530777635463
1447,29005,2015,77.72056586,78.1542843821
1448,29007,2015,76.59831642,77.33790792370544
1449,29009,2015,75.59394233,76.45611960350399
1450,29011,2015,77.1596165,76.20870287994845
1451,29013,2015,76.27410386,77.30205282386352
1452,29015,2015,75.79547666,76.84448516468439
1453,29017,2015,76.2336607,75.77321883854164
1454,29019,2015,79.81712691,77.63219126846185
1455,29021,2015,76.20818193,77.95311407215819
1456,29023,2015,73.71981087,74.36983719190937
1457,29025,2015,76.90887579,76.92259587452807
1458,29027,2015,77.51363555,77.85619749879453
1459,29029,2015,79.08319509,77.62601685966101
1460,29031,2015,77.81093761,76.88237646296405
1461,29033,2015,76.60608899,76.9363715494932
1462,29035,2015,73.36774175,74.41690787767527
1463,29037,2015,78.31163628,77.9173198641876
1464,29039,2015,75.49638173,76.19249829457416
1465,29041,2015,78.46738055,77.14963913159517
1466,29043,2015,79.17969497,77.35162769408697
1467,29045,2015,76.97827955,78.26992880910635
1468,29047,2015,79.26812477,77.62735726785132
1469,29049,2015,76.36740228,77.08065354394725
1470,29051,2015,78.74080378,77.90002246116623
1471,29053,2015,77.50122975,77.58557159023198
1472,29055,2015,75.14497418,75.31812228562777
1473,29057,2015,76.20396534,76.31371618502337
1474,29059,2015,76.29172134,76.49197649023273
1475,29061,2015,77.29727856,77.2721682612926
1476,29063,2015,77.87625551,77.70091194629023
1477,29065,2015,75.61524868,75.46443375982727
1478,29067,2015,76.48424185,76.26271365269345
1479,29069,2015,71.92411067,73.13452342224942
1480,29071,2015,76.89174007,77.19516849150813
1481,29073,2015,76.78189366,77.04755177453066
1482,29075,2015,77.70945416,77.83608538325267
1483,29077,2015,77.49499929,76.90682828831872
1484,29079,2015,77.02839975,77.1642658662849
1485,29081,2015,77.29346954,77.64027799851837
1486,29083,2015,75.36281091,76.80694185945676
1487,29085,2015,76.50676158,76.58232502383935
1488,29087,2015,79.09817798,78.67684635805018
1489,29089,2015,78.27970113,77.71119472085026
1490,29091,2015,75.07709307,75.79639170387652
1491,29093,2015,73.15907655,74.47604130412675
1492,29095,2015,76.92794668,77.2462412709247
1493,29097,2015,76.00475386,75.91711111702074
1494,29099,2015,76.25914194,77.14761771318484
1495,29101,2015,77.87522548,77.5791899009908
1496,29103,2015,77.16045219,77.44769899594999
1497,29105,2015,75.41130279,75.95916343283062
1498,29107,2015,76.96027762,77.17912603610061
1499,29109,2015,75.9080862,76.16752594654832
1500,29111,2015,76.93114592,77.34705116980075
1501,29113,2015,76.5897398,77.83238104682754
1502,29115,2015,75.95057396,76.72186451469447
1503,29117,2015,77.07950242,76.90418670257844
1504,29119,2015,74.48957521,75.89294224874489
1505,29121,2015,76.96997808,77.01374840478196
1506,29123,2015,74.05936527,75.35146768490517
1507,29125,2015,76.92802027,76.28518150240504
1508,29127,2015,76.59319624,77.33385188142462
1509,29129,2015,78.27445028,77.59724327774137
1510,29131,2015,76.40328125,76.88843602867217
1511,29133,2015,73.19193244,74.3908032741492
1512,29135,2015,77.81016804,77.81353910066773
1513,29137,2015,78.38363839,77.75396529327234
1514,29139,2015,75.58763729,77.75414800090405
1515,29141,2015,75.27683833,76.6071045739574
1516,29143,2015,72.99736406,74.22307347551823
1517,29145,2015,76.13602498,75.89477203173233
1518,29147,2015,79.23297047,78.64514437252906
1519,29149,2015,75.53983226,75.09931849585581
1520,29151,2015,78.63327471,77.67933387662315
1521,29153,2015,75.84847386,76.15393196406708
1522,29155,2015,71.28058732,72.82513814502686
1523,29157,2015,77.94946631,76.96024210302215
1524,29159,2015,77.11329359,77.4332459914513
1525,29161,2015,76.48936645,76.00193169821985
1526,29163,2015,76.69683345,77.83731746261564
1527,29165,2015,80.40298006,78.89185917851134
1528,29167,2015,76.34901829,76.6379345993078
